19.7165936824091,0.088
19.3062492398164,0.108
18.7849517508514,0.131
17.8225162541348,0.093
17.3773420312723,0.043
16.1659793431116,0.0629999999999999
15.0308583521971,0.028
14.4082876470546,0.016
13.0562961376865,0.04
12.1978739105774,0.069
11.6367969483664,0.098
11.3058608452035,0.139
10.7387047618639,0.154
10.4956904694932,0.111
10.3014301475474,0.096
10.0051326330408,0.084
9.62450939063381,0.081
9.46089905031496,0.0629999999999999
9.3027669219656,0.032
9.06046592539975,0.011
8.61370958016779,0.001
8.3121442921752,0.00600000000000001
8.03098675931213,0.011
7.74710355165962,0.018
7.50230883554414,0.028
7.37878863902671,0.031
7.07388674707318,0.038
6.86922169657411,0.039
6.67607102538443,0.048
6.61408031874576,0.0600000000000001
6.50407350123382,0.0600000000000001
6.30942293386904,0.0669999999999999
6.15671802600844,0.0639999999999999
6.07143897960968,0.078
5.94682350422522,0.097
5.80545457289851,0.114
5.6725326326621,0.123
5.53478473838456,0.124
5.41075474076804,0.125
5.33776866324124,0.119
5.23746399898184,0.116
5.15562778017228,0.126
5.10808973279072,0.144
5.05193388028937,0.16
4.98301539203625,0.183
4.94839810456559,0.199
4.90579403710546,0.218
4.8910566051763,0.239
4.8758106644706,0.261
4.85839007528075,0.284
4.82547697427152,0.31
4.79031819209559,0.329
4.76309099837722,0.35
4.75038394978274,0.37
4.68015362136247,0.38
4.59867797205659,0.392
4.50976996565359,0.409
4.41884069946713,0.413
4.33810307766723,0.416
4.25736812057207,0.421
4.19132211903187,0.417
4.10364493950817,0.408
4.00328749969475,0.402
3.94196481717561,0.398
3.8775861560868,0.4
3.81527651979633,0.401
3.754936333177,0.399
3.6964764077938,0.399
3.63980888091528,0.399
3.58485127885985,0.399
3.53152985166868,0.399
3.47977139293857,0.399
3.42950699808051,0.394
3.39006149232541,0.379
3.35361600291899,0.368
3.31236166749586,0.364
3.27725405437292,0.387
3.22783790701826,0.405
3.17533198889777,0.407
3.13268781168286,0.413
3.09765544654562,0.418
3.0540151442503,0.422
3.01568609120339,0.423
2.97786286524605,0.418
2.94097579224006,0.416
2.90710942330798,0.412
2.86987855821893,0.405
2.83560280804075,0.404
2.81181637714331,0.397
2.77690690891662,0.378
2.74618973040381,0.363
2.7166383230735,0.342
2.70668298976955,0.361
2.70142865054184,0.38
2.69716622230853,0.397
2.68844016432822,0.421
2.67803151828854,0.434
2.66265706015501,0.446
2.6511429872761,0.459
2.62164773181592,0.466
2.59301535013227,0.467
2.56500228798204,0.47
2.53815287954713,0.478
2.51075292709853,0.483
