wavelength/microns	Spherical_albedo
2.26	0.30408543982894576
2.27	0.31210621989150183
2.28	0.31450774804960846
2.29	0.31797392134116914
2.3	0.3223695875715067
2.31	0.3285827290721528
2.32	0.33428894617280214
2.3299999999999996	0.3403069892939144
2.34	0.34647069454512525
2.3499999999999996	0.35264585879651983
2.36	0.35872800181469133
2.3699999999999997	0.3657137854256615
2.38	0.3637163457543266
2.3899999999999997	0.376713029104816
2.4	0.3740296433448787
2.4099999999999997	0.38647362571536265
2.42	0.39083858964551427
2.4299999999999997	0.3948462285285504
2.44	0.4067542128702945
2.4499999999999997	0.40177584470854755
2.46	0.41297980638343706
2.4699999999999998	0.4161550914065381
2.48	0.41832403026355836
2.4899999999999998	0.4293871584029043
2.5	0.4312718194664273
2.51	0.4236200752212735
2.52	0.42444032332415194
2.53	0.43158211096225885
2.54	0.42529047239416296
2.55	0.42515602587208123
2.56	0.4250068206623026
2.57	0.42439552754870713
2.5799999999999996	0.4203166038272145
2.59	0.42201737443103954
2.5999999999999996	0.42192776593676484
2.61	0.41418251797302214
2.6199999999999997	0.4122084610730671
2.63	0.41171736336969844
2.6399999999999997	0.41136146604404183
2.65	0.4112516160899598
2.6599999999999997	0.41152308623232775
2.67	0.4125946548466391
2.6799999999999997	0.4132883835951353
2.69	0.4148464282680081
2.6999999999999997	0.4220834672221216
2.71	0.42800098141110343
2.7199999999999998	0.4280844057707147
2.73	0.42100733932980455
2.7399999999999998	0.42183706215118
2.75	0.42435499825899914
2.76	0.4276277181642298
2.77	0.4309445833019287
2.78	0.4349521178751254
2.79	0.4426423188336772
2.8	0.4492035169942066
2.81	0.4446261924537782
2.82	0.44793493289896674
2.8299999999999996	0.4512611657884315
2.84	0.46099129489122964
2.8499999999999996	0.46370266301698093
2.86	0.45995697183616474
2.8699999999999997	0.46678686900205235
2.88	0.4725492402663953
2.8899999999999997	0.47475423716945486
2.9	0.476901779979329
2.9099999999999997	0.47918479969569855
2.92	0.4809751602747782
2.9299999999999997	0.4828874190672977
2.94	0.4845020018358496
2.9499999999999997	0.47808428369854344
2.96	0.4793798251965553
2.9699999999999998	0.48290684306344134
2.98	0.4892239645976796
2.9899999999999998	0.49020990908799317
3.0	0.4858104268951313
3.01	0.48986370256494205
3.02	0.492091014926931
3.03	0.5004252468073718
3.04	0.500477530989102
3.05	0.4930410732727496
3.06	0.4946428617793422
3.07	0.50103104344627
3.08	0.5008758698288955
3.09	0.4975469287635652
3.0999999999999996	0.49554181596316665
3.11	0.4998584687654042
3.1199999999999997	0.499398261130866
3.13	0.49477002179732826
3.1399999999999997	0.4903950880291372
3.15	0.48987536685788097
3.1599999999999997	0.4936189203880317
3.17	0.49683732433938166
3.1799999999999997	0.4964058121501097
3.19	0.49191091205297405
3.1999999999999997	0.48408521823842265
3.21	0.4836919528169332
3.2199999999999998	0.48755737645237607
3.23	0.48758876867622974
3.2399999999999998	0.48777307530880815
3.25	0.4857241167318671
3.26	0.4828796207430648
3.27	0.48901876078702544
3.28	0.4896547722622679
3.29	0.49058685624090076
3.3	0.4914430517025892
3.31	0.48573176136562635
3.32	0.4861180450373793
3.33	0.4873218642959928
3.34	0.49304004189843337
3.3499999999999996	0.49757326637218285
3.36	0.49615034532425467
3.3699999999999997	0.49295974640616474
3.38	0.49464772362713344
3.3899999999999997	0.49635097390239025
3.4	0.4978243291822807
3.4099999999999997	0.499303559051879
3.42	0.49651954450314567
3.4299999999999997	0.49195708414955924
3.44	0.4895838763731417
3.4499999999999997	0.4919839149548604
3.46	0.4993024432227441
3.4699999999999998	0.5007831714317951
3.48	0.502108254704594
3.4899999999999998	0.5034857024133175
3.5	0.5048228559967821
3.51	0.5060140222752444
3.52	0.5071598394683865
3.53	0.5135617915333826
3.54	0.5167893758658331
3.55	0.5177786569364504
3.56	0.5187296289017688
3.57	0.5196945793521608
3.58	0.5205344820643951
3.59	0.5247468473700699
3.5999999999999996	0.5297555043244798
3.61	0.5304237751403662
3.6199999999999997	0.5310728268244498
3.63	0.5316580195340231
3.6399999999999997	0.5321804092797672
3.65	0.5328742234277642
3.6599999999999997	0.5392025937535271
3.67	0.541369208980059
3.6799999999999997	0.5416617495991101
3.69	0.541898635645563
3.6999999999999997	0.5362742016596873
3.71	0.5343166349931281
3.7199999999999998	0.5344090435794917
3.73	0.5344515242294796
3.7399999999999998	0.5393903084363311
3.75	0.5424232175306207
3.76	0.5416473940990344
3.77	0.5304802868242147
3.78	0.5265008826117343
3.79	0.5273934946832907
3.8	0.5324963661701834
3.81	0.5334679960390167
3.82	0.5331512867265836
3.83	0.5328015896215339
3.84	0.5279807236974725
3.8499999999999996	0.5244803623058005
3.86	0.5241535703354818
3.8699999999999997	0.5237673003987461
3.88	0.5233563268411353
3.8899999999999997	0.5229267243417748
3.9	0.5267781614104092
3.9099999999999997	0.529420911985399
3.92	0.5288767301354813
3.9299999999999997	0.5241607102616587
3.94	0.5202067413607234
3.9499999999999997	0.5196394281191544
3.96	0.5190686573265626
3.9699999999999998	0.5192929068828281
3.98	0.5234812792077957
3.9899999999999998	0.5220658669316119
4.0	0.5168012511420341
4.01	0.5118381719455901
4.02	0.5069720228763448
4.03	0.5021826610367182
4.04	0.5007076652680708
4.05	0.5008089176477195
4.06	0.504631729671468
4.07	0.5063641157982683
4.08	0.5059318897164826
4.09	0.5020298470386605
4.1	0.497594004972421
4.109999999999999	0.4933491959093012
4.12	0.49103194400836025
4.13	0.4907292145742745
4.14	0.49343781094897254
4.1499999999999995	0.496866684520676
4.16	0.49672226935862857
4.17	0.4953011478580363
4.18	0.4913228870882509
4.1899999999999995	0.4896575330359466
4.2	0.48956767039326726
4.21	0.4895090656386051
4.22	0.48948401911767747
4.2299999999999995	0.48953206067830185
4.24	0.49057737337887997
4.25	0.4943328161887097
4.26	0.4964156349251547
4.27	0.49653234816233943
4.28	0.494269011499707
4.29	0.4907970372793314
4.3	0.49033755427476816
4.31	0.49054687276086284
4.32	0.4942225045294976
4.33	0.4977347851950149
4.34	0.4979793663367389
4.35	0.4982470948975292
4.36	0.498551979983584
4.37	0.49773001640791253
4.38	0.4945423678879506
4.39	0.49143881758767977
4.3999999999999995	0.4884184072249649
4.41	0.4870106295788277
4.42	0.48736636494049496
4.43	0.4877272251606656
4.4399999999999995	0.4880918991652079
4.45	0.4884593235989067
4.46	0.488828226265905
4.47	0.4873846414352912
4.4799999999999995	0.4846151453785569
4.49	0.48364631841037065
4.5	0.48400585136871643
4.51	0.4843614884837328
4.52	0.4847122394929376
4.53	0.48505722305718274
4.54	0.4853955747596371
4.55	0.485726352702791
4.56	0.48604880174927373
4.57	0.4852241902632358
4.58	0.48256168923910675
4.59	0.4799492544284537
4.6	0.47742031183112316
4.61	0.475388415236994
4.62	0.4756385735038081
4.63	0.4758762241151934
4.64	0.4761018088308828
4.6499999999999995	0.476314022211394
4.66	0.4765127719216317
4.67	0.47669745770653765
4.68	0.4749952139757187
4.6899999999999995	0.47254589615822246
4.7	0.4714921499515593
4.71	0.4717031613553227
4.72	0.4711223818500582
4.7299999999999995	0.468728449414022
4.74	0.4665180672942292
4.75	0.4664959598862827
4.76	0.46645314129086457
4.77	0.46841798157341674
4.78	0.47087338358283887
4.79	0.4720339461782452
4.8	0.47202162590598673
4.81	0.4714357887922122
4.82	0.4689877105752237
4.83	0.4665559683363051
4.84	0.4640694105582629
4.85	0.46158570372883473
4.86	0.46043207811640585
4.87	0.46030623235232493
4.88	0.46018834467374753
4.89	0.46015087384489306
4.8999999999999995	0.4601017553370524
4.91	0.4599455084972981
4.92	0.4597507571572894
4.93	0.4595417639044127
4.9399999999999995	0.4593190380329166
4.95	0.45908182163505135
4.96	0.4587113469386478
4.97	0.4583168531331089
4.9799999999999995	0.45693101123209084
4.99	0.45453655924047603
5.0	0.4521544052200369
5.01	0.4518344872475336
5.02	0.4515015654763127
5.03	0.45214945572823145
5.04	0.4538365261056156
5.05	0.4555352932701241
5.06	0.45512821441907164
5.07	0.4545954919152152
5.08	0.4533094956627467
5.09	0.4508729501893498
5.1	0.448449643854549
5.11	0.447503524990745
5.12	0.44691297503135125
5.13	0.44633574624102623
5.14	0.44586632015214683
5.1499999999999995	0.4453872042313546
5.16	0.4459380874935285
5.17	0.44738158428719954
5.18	0.44883780149988356
5.1899999999999995	0.4501630431573659
5.2	0.45147868691727144
5.21	0.452150799176422
5.22	0.4496338856460036
5.2299999999999995	0.4471330806788284
5.24	0.445431530872612
5.25	0.4447251910356413
5.26	0.44401057503626573
5.27	0.443289491468738
5.28	0.44256152949746624
5.29	0.4418263459046886
5.3	0.4427812909952002
5.31	0.443937814480499
5.32	0.44493554143471586
5.33	0.4441812060302119
5.34	0.4434213742718982
5.35	0.44265687206475496
5.36	0.4418891174616086
5.37	0.4411168419705222
5.38	0.4396535955702605
5.39	0.43703183870274875
5.3999999999999995	0.43442773125104756
5.41	0.4326702080017881
5.42	0.43188845459064235
5.43	0.43110402542606496
5.4399999999999995	0.43031877197830776
5.45	0.42953286055558293
5.46	0.4287451176854319
5.47	0.42892107144350267
5.4799999999999995	0.42989956461296946
5.49	0.4308955515169408
5.5	0.43091682869637693
5.51	0.4301295186586747
5.52	0.42934191552313855
5.53	0.427585949120498
5.54	0.4249143812346473
5.55	0.4222622777954688
5.56	0.4197020445021152
5.57	0.4172532774480737
5.58	0.41482365577458685
5.59	0.4129682770165902
5.6	0.41219785583066537
5.61	0.4114290231648865
5.62	0.4109817666873506
5.63	0.4118249511428251
5.64	0.4126858990501467
5.6499999999999995	0.41356043902911055
5.66	0.4143021074592159
5.67	0.4150626756872283
5.68	0.4158426850680527
5.6899999999999995	0.4140218519242065
5.7	0.411646259521031
5.71	0.4092910889976636
5.72	0.40779138969062734
5.7299999999999995	0.4069287750726238
5.74	0.40606965738046535
5.75	0.4047613363039838
5.76	0.40235857468280783
5.77	0.39997561241452356
5.78	0.3976122913384963
5.79	0.3967382406700014
5.8	0.39591384912478356
5.81	0.3950934833533973
5.82	0.394357622704303
5.83	0.3936793507305091
5.84	0.3930050468983231
5.85	0.39230961648540114
5.86	0.3915178134991549
5.87	0.39073023392329687
5.88	0.3899468904293447
5.89	0.3880777085517133
5.8999999999999995	0.3858808831391353
5.91	0.38370214791942464
5.92	0.38154694142288503
5.93	0.3794237321527179
5.9399999999999995	0.3773177024414355
5.95	0.3752286521508741
5.96	0.37426560189925273
5.97	0.37365831145784656
5.9799999999999995	0.3730549501783041
5.99	0.3724318713744387
6.0	0.3717182431672831
6.01	0.3710085488574566
6.02	0.3703027393495558
6.03	0.36960311858240563
6.04	0.36890891212241467
6.05	0.3682184243311203
6.06	0.36753159425430326
6.07	0.36566537214819617
6.08	0.36373814392221726
6.09	0.361825552185427
6.1	0.3599314468938543
6.11	0.3580642739515012
6.12	0.35621089300506104
6.13	0.35437110361752006
6.14	0.35307583934939246
6.15	0.35231714592438523
6.16	0.35156118912701606
6.17	0.3508078680516519
6.18	0.35022741457900597
6.1899999999999995	0.34971593654432975
6.2	0.34920717578652394
6.21	0.3487010687907429
6.22	0.34899961222543535
6.2299999999999995	0.3494176313553654
6.24	0.3498462630847933
6.25	0.35028553777645366
6.26	0.3485352723742764
6.27	0.3467967273462753
6.28	0.3450697143136509
6.29	0.34335532678623354
6.3	0.341668981724936
6.31	0.3399934018034546
6.32	0.3383284131287396
6.33	0.33666544343818955
6.34	0.33492754186605767
6.35	0.33319927907229613
6.36	0.3314804851825942
6.37	0.32989300991573306
6.38	0.3302253797480656
6.39	0.33056515862854946
6.4	0.3309123439870116
6.41	0.33126693549193637
6.42	0.33073228021950596
6.43	0.3301707913028619
6.4399999999999995	0.3296100307699277
6.45	0.3290499283944975
6.46	0.3275573753564354
6.47	0.3258946850898963
6.4799999999999995	0.3242400557268067
6.49	0.3225933483462966
6.5	0.3209652612803323
6.51	0.319350533740473
6.52	0.31774317750497816
6.53	0.3161430684735929
6.54	0.31493552378700623
6.55	0.3142844062566913
6.56	0.313632793984685
6.57	0.3129806224243224
6.58	0.312328490883528
6.59	0.3116810527590446
6.6	0.3110329041947147
6.61	0.3103839872426768
6.62	0.3097342454651209
6.63	0.3090880782654214
6.64	0.3084424917893692
6.65	0.3077959538884876
6.66	0.3071484145480166
6.67	0.306501436227545
6.68	0.30585665002737644
6.6899999999999995	0.30521074898656547
6.7	0.3045636892152554
6.71	0.30391542825018236
6.72	0.30243736225707823
6.7299999999999995	0.30082902712878107
6.74	0.29922567956355073
6.75	0.2976272513365392
6.76	0.29603848309432435
6.77	0.2944646498483467
6.78	0.29289544322689565
6.79	0.29133080638300785
6.8	0.2897706848503736
6.81	0.2888037138380084
6.82	0.2880532997388795
6.83	0.28730080771409466
6.84	0.2865462124545609
6.85	0.28579754676697333
6.86	0.2851541315775054
6.87	0.28450922278620616
6.88	0.2838628015206913
6.89	0.2832148499629362
6.9	0.2825303949641602
6.91	0.2817761247779031
6.92	0.28101968627376694
6.93	0.28026106606584544
6.9399999999999995	0.27950025199068496
6.95	0.27826509129684673
6.96	0.27666117064607615
6.97	0.2750606916064068
6.9799999999999995	0.27346364038626314
6.99	0.27187000500317676
7.0	0.26987452347282737
7.01	0.2677210312358262
7.02	0.2655851327303243
7.03	0.2634665691300837
7.04	0.2613650893957185
7.05	0.2598006528943316
7.06	0.2583965461203636
7.07	0.2569958430931702
7.08	0.2555985365325816
7.09	0.25420462020915346
7.1	0.2533148663118069
7.11	0.25256505399708423
7.12	0.2518133640276393
7.13	0.25105980236559394
7.14	0.25030437567447344
7.15	0.24998792485178808
7.16	0.24985116993705167
7.17	0.24971431642615832
7.18	0.2495773776224032
7.1899999999999995	0.2494403676432689
7.2	0.2485266514106745
7.21	0.24705300439754624
7.22	0.24558250970172593
7.2299999999999995	0.24411518144067493
7.24	0.24265103450461573
7.25	0.24119593274568832
7.26	0.2397543785975453
7.27	0.23831596268331368
7.28	0.23688070248633128
7.29	0.23544861610531692
7.3	0.2340135513088318
7.31	0.23249953034273763
7.32	0.2309884082370433
7.33	0.2294802185316468
7.34	0.22797499534939028
7.35	0.22647277336811103
7.36	0.2254334465302276
7.37	0.22458094936743517
7.38	0.22372678600463533
7.39	0.22287097988480567
7.4	0.22201355480901738
7.41	0.22115688007429454
7.42	0.2203053312720402
7.43	0.21945227076879062
7.4399999999999995	0.21859772305424613
7.45	0.2177417129095377
7.46	0.21688426539639716
7.47	0.21595736225701792
7.4799999999999995	0.21500360658522505
7.49	0.21404815076958172
7.5	0.21309102804836083
7.51	0.21213227196412202
7.52	0.21111520741935066
7.53	0.20968351675111713
7.54	0.20825530471171505
7.55	0.2068306073884369
7.56	0.20540946098814736
7.57	0.203991901820908
7.58	0.20277625192170445
7.59	0.20183460945959267
7.6	0.20089176619280794
7.61	0.19994775621189995
7.62	0.19900261378460907
7.63	0.19805637334788934
7.64	0.19711601832650713
7.65	0.19617856731898342
7.66	0.19524015094240743
7.67	0.1943008032905217
7.68	0.1933605585831547
7.6899999999999995	0.19241945115961112
7.7	0.19173921304781627
7.71	0.1911354938347176
7.72	0.1905300329986658
7.7299999999999995	0.18992284960372352
7.74	0.18931396274749768
7.75	0.18870339155490712
7.76	0.18836160978182198
7.77	0.1880840942955998
7.78	0.18780772963167602
7.79	0.1875325851476703
7.8	0.18725873158449288
7.81	0.1869862411068415
7.82	0.18616266140652565
7.83	0.18515183184069678
7.84	0.1841373126026755
7.85	0.18311914066817242
7.86	0.18209735314344971
7.87	0.18107198726318338
7.88	0.17689822888971746
7.89	0.170874026646287
7.9	0.165139202521195
7.91	0.15967367142251787
7.92	0.15445932067311569
7.93	0.14947975870522023
7.94	0.14618483621663683
7.95	0.1456804014270456
7.96	0.14517788117613176
7.97	0.14467726738565742
7.9799999999999995	0.14417855203611277
7.99	0.14368172716574884
8.0	0.1431867848696316
8.01	0.14357973097917856
8.02	0.1439895780844388
8.03	0.14441699625006113
8.04	0.14486268967920915
8.05	0.1453273989649565
8.06	0.1458119035237532
8.07	0.14468193573074
8.08	0.14224039713448175
8.09	0.1398264906452988
8.1	0.1374400915571821
8.11	0.13508107675904993
8.12	0.13274932452096933
8.13	0.1304447142901702
8.14	0.12962911151137013
8.15	0.12882779975940722
8.16	0.12802590230644947
8.17	0.12722344803402114
8.18	0.12642046582782254
8.19	0.12561698457834594
8.2	0.12440538487195107
8.209999999999999	0.12238779056153931
8.22	0.12040254014052604
8.23	0.11844906831393899
8.24	0.11652682425957517
8.25	0.11463527104075669
8.26	0.1127738850500682
8.27	0.11176926532659902
8.28	0.11144838853579624
8.29	0.11112803870267704
8.3	0.1108082305705369
8.31	0.11048897895701726
8.32	0.11017029875741778
8.33	0.10985220494814397
8.34	0.10895953263567618
8.35	0.10778220462444013
8.36	0.10660320178452118
8.37	0.1054226057368451
8.38	0.10424049914003022
8.39	0.10305696572777223
8.4	0.10187209034743137
8.41	0.10065896836513086
8.42	0.0994380148819844
8.43	0.09822466414908004
8.44	0.09701895691335355
8.45	0.095820933025464
8.459999999999999	0.09463063143199212
8.47	0.09344809016787954
8.48	0.09155936338463108
8.49	0.08909985146467207
8.5	0.08668630786718894
8.51	0.08431837925331895
8.52	0.08199571046265783
8.53	0.0797179442366333
8.54	0.07748472097137346
8.55	0.07536456953057227
8.56	0.07347155060793664
8.57	0.07165373675118314
8.58	0.06990713747767249
8.59	0.06822804047033675
8.6	0.06661298736367126
8.61	0.06505875205542658
8.62	0.06356232123775324
8.63	0.06301173225375852
8.64	0.06253126220458914
8.65	0.062052020278070726
8.66	0.06157401742338168
8.67	0.06109726452648958
8.68	0.06062177241050272
8.69	0.06014755183602665
8.7	0.059779885039114834
8.71	0.05955346544193033
8.72	0.05932895038132295
8.73	0.05910638884408244
8.74	0.05888583151743066
8.75	0.058667330878995096
8.76	0.05845094129231654
8.77	0.058236719108289974
8.78	0.05724289632870154
8.79	0.05607297101117994
8.8	0.05491103794880135
8.81	0.05375728379301919
8.82	0.052611895623075715
8.83	0.05147506090269946
8.84	0.05034696743523914
8.85	0.04921320375429138
8.86	0.047747005486452485
8.87	0.04630701772314067
8.88	0.04489328959061175
8.89	0.04350586162890215
8.9	0.04214476577229415
8.91	0.040810025338846076
8.92	0.039501655029023176
8.93	0.038223404385296755
8.94	0.03701195587759752
8.95	0.03585526468389015
8.96	0.034750416088805386
8.97	0.0336946936011846
8.98	0.032685562284682224
8.99	0.03172065375940522
9.0	0.030797752680530116
9.01	0.029938334683645373
9.02	0.029317159442887656
9.03	0.028711851026968327
9.04	0.028122006883443164
9.05	0.027547236591581415
9.06	0.026987161413623013
9.07	0.026441413866311908
9.08	0.025909637311611652
9.09	0.02539148556557526
9.1	0.025073292671177257
9.11	0.024774797641444305
9.12	0.0244769791984989
9.13	0.024179840236258455
9.14	0.02388338358482554
9.15	0.023587612010961836
9.16	0.023292528218564496
9.17	0.02299813484914439
9.18	0.022575314772884405
9.19	0.022056147999068496
9.2	0.021538171165898554
9.21	0.02102142127090787
9.22	0.020505936983010068
9.23	0.01999175880940022
9.24	0.01947892928038568
9.25	0.018967493154439085
9.26	0.0184235662232051
9.27	0.017448662105825127
9.28	0.0165095867546482
9.29	0.015606398953994367
9.3	0.0147391388540057
9.31	0.01390782799048902
9.32	0.013112469334607182
9.33	0.012353047372305229
9.34	0.011629528213246514
9.35	0.01097217580369001
9.36	0.010399794267925299
9.37	0.009871683146039922
9.38	0.00938570159991978
9.39	0.00893982562912894
9.4	0.008532140490973198
9.41	0.008160833708506067
9.42	0.007824188612684503
9.43	0.007520578370577408
9.44	0.007327913000604986
9.45	0.007208421862788502
9.46	0.007105464919942255
9.47	0.007017946230380217
9.48	0.00694485681737175
9.49	0.006885266312252794
9.5	0.00683831554233114
9.51	0.006803209941218875
9.52	0.006779213677019704
9.53	0.006714668070122848
9.54	0.00662608526412343
9.55	0.006543954548819816
9.56	0.006468196968459126
9.57	0.0063987339113649525
9.58	0.006335487123562052
9.59	0.006278378721970414
9.6	0.006227331207171984
9.61	0.006182267475753483
9.62	0.006122268794178134
9.63	0.006046291459423284
9.64	0.005979810824854818
9.65	0.005922874728486384
9.66	0.005875530644729933
9.67	0.005837825685126693
9.68	0.00580980659928211
9.69	0.0057915197760082405
9.7	0.005783011244677354
9.71	0.005788746414644996
9.72	0.005835776167057138
9.73	0.005895857571882176
9.74	0.005968849199688482
9.75	0.006054608672660415
9.76	0.006152992748982161
9.77	0.00626385740618858
9.78	0.006387057923422118
9.79	0.006522448962538635
9.8	0.006669884648008204
9.81	0.006839090276091871
9.82	0.00703038312641892
9.83	0.0072383311579445955
9.84	0.007462843939136976
9.85	0.007703828222434852
9.86	0.00796118803188934
9.87	0.008234824751931828
9.88	0.008524637217157367
9.89	0.008830521803011694
9.9	0.009152372517271693
9.91	0.009521714557511565
9.92	0.009906634207546257
9.93	0.010303013879895798
9.94	0.010710446166205874
9.95	0.011128535407132023
9.96	0.01155689744752021
9.97	0.011995159393126766
9.98	0.012442959369149227
9.99	0.01289994628081771
10.0	0.013365779576278703
10.01	0.013824043404091666
10.02	0.014292161881215846
10.03	0.014769894828130542
10.04	0.015257006046663236
10.05	0.01575326333936433
10.06	0.016258438524463247
10.07	0.01677230744721973
10.08	0.017294649987825084
10.09	0.01782525006601278
10.1	0.018363895642531186
10.11	0.01895478671325026
10.12	0.019557703667002456
10.13	0.020167404678495374
10.14	0.02078361718979761
10.15	0.021406077822881262
10.16	0.022034532169093485
10.17	0.022668734581960056
