#wave spectrum spectrum_w_rand error_w_floor
2.4 2.8656020174320007e-05 7.683499608691047e-05 0.0003135834068710089
2.4004999999999996 2.8489839005870836e-05 0.0002852577405532744 0.00028082953333457184
2.401505 2.8205229559252973e-05 4.700562850529575e-05 0.0002628851227169405
2.40251 2.9942725377459073e-05 -0.00014768882791133474 0.0002517688770904128
2.4035149999999996 3.16802211958589e-05 0.00019955604226989148 0.00024176018299195277
2.4045199999999998 3.341771701421973e-05 0.0002193764029205003 0.00023193027831932495
2.405525 3.234078404080659e-05 -0.00044697723045318273 0.0002200321051981907
2.4065299999999996 3.0536030508448036e-05 0.00020210010515012809 0.00020858977668037203
2.4075349999999998 2.8731276975980996e-05 -1.7107360912496758e-05 0.0001984429018254486
2.40854 2.7689569176881572e-05 -8.122240131559125e-05 0.00018989867509910493
2.409545 2.7245345620764888e-05 1.3927981082775239e-05 0.00018269853374394083
2.4105499999999997 2.6801122064729872e-05 0.00023123443307408032 0.0001767318193778859
2.411555 2.810226239135774e-05 0.00012176449818289013 0.00017275937004399515
2.41256 3.306520304066169e-05 -0.00011656011537044354 0.00017116635862873044
2.4135649999999997 3.8028143689416853e-05 0.0004712094202117533 0.00016978455169812536
2.41457 4.2391562340731124e-05 4.916387005990611e-05 0.00016749424950332156
2.415575 3.9893496730983534e-05 0.00012007568976998297 0.00016209821896509023
2.4165799999999997 3.7395431120774236e-05 0.0002278849744663417 0.00015643482298309712
2.417585 3.489736551074372e-05 0.00018338985539106834 0.0001508904529282056
2.41859 3.4323565212186214e-05 -2.920788232626152e-05 0.00014518117224664168
2.4195949999999997 3.413404872418645e-05 -0.00017175776327020366 0.00013980618836879528
2.4206 3.394453223609267e-05 -7.964381183230506e-05 0.00013492911359389248
2.421605 3.319152464114704e-05 0.00016208493079666723 0.000130596486246648
2.4226099999999997 3.203436852626712e-05 9.920755772927964e-05 0.00012676726935806394
2.423615 3.0877212411307384e-05 6.119262538807865e-05 0.000123431816795108
2.42462 3.129553684685685e-05 0.00021276226653381875 0.00012096318561257895
2.4256249999999997 3.4960216027085615e-05 -1.9544784082920825e-05 0.00011951463996427047
2.42663 3.86248952077702e-05 4.195509937704987e-06 0.0001181295178866922
2.427635 4.174772096041369e-05 0.00017102706967688663 0.00011618504392234398
2.4286399999999997 3.729378240695239e-05 7.42755182543232e-05 0.00011229635288457009
2.429645 3.28398438536341e-05 -4.110536330430671e-05 0.00010850361203310187
2.43065 2.8385905300321148e-05 -2.0180933520301374e-05 0.00010538264720647724
2.4316549999999997 3.0244897294394064e-05 6.249102904179048e-05 0.00010428548254846883
2.43266 3.365911073988496e-05 -5.8678791774905036e-06 0.00010400450601037763
