#wave spectrum spectrum_w_rand error_w_floor
2.4 2.8656020174320007e-05 -7.881418005665545e-05 0.00024223805627260608
2.4004999999999996 2.8489839006061015e-05 0.0003119157946066619 0.0002169362548150169
2.401505 2.8205229559252973e-05 0.00033875172398923205 0.00020307451170060244
2.40251 2.9942725377615344e-05 -0.00012479246519137447 0.00019448733540885233
2.4035149999999996 3.16802211958589e-05 -0.00027004199009289634 0.0001867557292386173
2.4045199999999998 3.341771701421973e-05 0.000227000586538691 0.00017916223984030757
2.405525 3.234078404080659e-05 4.2581397754410833e-05 0.00016997114197532916
2.4065299999999996 3.0536030508448036e-05 0.0001301000848388108 0.00016113219262801296
2.4075349999999998 2.8731276975980996e-05 -0.00015806117789798676 0.0001532939525509664
2.40854 2.7689569176696e-05 0.0001580135532454713 0.00014669370582011577
2.409545 2.7245345620764888e-05 -0.0003403979295565573 0.00014113172516009353
2.4105499999999997 2.6801122064729872e-05 0.00025746313995283246 0.0001365225457386616
2.411555 2.8102262391202532e-05 -6.65096254285708e-05 0.00013345386165846665
2.41256 3.306520304066169e-05 -3.1700008343036675e-05 0.000132223169530453
2.4135649999999997 3.8028143689416853e-05 -0.00016710414749389208 0.00013115563147214957
2.41457 4.2391562340731124e-05 -5.858792882465065e-05 0.00012938631342305338
2.415575 3.9893496730983534e-05 -8.277263160972378e-05 0.00012521803431715387
2.4165799999999997 3.7395431120774236e-05 -4.061388307296728e-05 0.00012084321589216455
2.417585 3.489736551074372e-05 3.6404938629145646e-05 0.00011656033857088697
2.41859 3.432356521207491e-05 0.00019244864194269587 0.00011215002842415816
2.4195949999999997 3.413404872418645e-05 4.532751919889258e-05 0.00010799794848327131
2.4206 3.394453223609267e-05 7.773096041086418e-05 0.00010423049443221896
2.421605 3.319152464114704e-05 6.94734600533399e-05 0.0001008836263432085
2.4226099999999997 3.203436852626712e-05 1.9950476809385374e-05 9.792564029912154e-05
2.423615 3.0877212411470014e-05 0.0001072859280833654 9.534907774986801e-05
2.42462 3.129553684685685e-05 2.1918767915592798e-05 9.34420939170856e-05
2.4256249999999997 3.4960216027085615e-05 7.407956905811737e-05 9.232305754750739e-05
2.42663 3.8624895207620884e-05 2.152546609056304e-05 9.125301626045685e-05
2.427635 4.174772096026913e-05 0.00013638056397519117 8.975089555189749e-05
2.4286399999999997 3.729378240695239e-05 2.4893119941338054e-05 8.67470182147267e-05
2.429645 3.28398438536341e-05 0.00011646038019143043 8.381725587674575e-05
2.43065 2.8385905300321148e-05 3.114843100297029e-05 8.140642500114876e-05
2.4316549999999997 3.0244897294511107e-05 5.99353557804457e-05 8.055885702126134e-05
2.43266 3.365911073988496e-05 5.949994605419827e-05 8.034175990061438e-05
2.433665 3.707332418549363e-05 -5.6603839680615844e-05 8.022615690977189e-05
2.4346699999999997 3.7877454427431574e-05 6.454274515804067e-05 7.976991932328525e-05
2.435675 3.639952565092191e-05 4.8128252536280195e-05 7.89910876023181e-05
2.43668 3.4921596874715173e-05 -3.1928896476954706e-06 7.815934579951612e-05
2.4376849999999997 3.46024661494131e-05 2.542526123076481e-05 7.740159243821219e-05
2.43869 3.7576420007824744e-05 0.0001071508692868121 7.678496645120761e-05
2.439695 4.0550373866377035e-05 5.442622493372508e-05 7.611875806178181e-05
2.4406999999999996 4.3524327724667274e-05 4.316619125787862e-05 7.519417030084096e-05
2.441705 3.8868219877570864e-05 8.42274935018392e-05 7.319786000143717e-05
2.44271 3.4077303479961626e-05 0.00023212409599577524 7.117948890017819e-05
2.4437149999999996 2.9286387082310175e-05 2.8045237857566332e-05 6.948178713568842e-05
2.44472 3.074106087059138e-05 0.00011329598263736521 6.88616421922038e-05
2.445725 3.486536277284486e-05 -9.484954675053894e-06 6.880653668687535e-05
2.4467299999999996 3.898966467516664e-05 0.00012345890399194397 6.876285342943098e-05
2.4477349999999998 3.970647509920944e-05 0.000125656931834415 6.813330267008112e-05
2.44874 3.5600785451890944e-05 -3.153952758436423e-05 6.680924412309701e-05
2.449745 3.149509580483411e-05 1.9413859555272437e-05 6.54855577105154e-05
2.4507499999999998 2.8026134863274278e-05 -6.231846417252986e-05 6.449924781242638e-05
2.451755 2.909409571367684e-05 -0.0001031275429157845 6.438080646018855e-05
2.45276 3.0162056564075682e-05 -3.269802148692613e-05 6.449074312628055e-05
2.4537649999999998 3.123001741451533e-05 -6.0852961125318025e-05 6.473605417378118e-05
2.45477 3.316513257972024e-05 -2.759802736864941e-06 6.521477059039979e-05
2.455775 3.528080900496773e-05 6.001685510744454e-05 6.576620824074647e-05
2.4567799999999997 3.739648543028826e-05 0.00010199904521220896 6.622140748053373e-05
2.457785 3.6897348728410396e-05 1.8295428229792274e-05 6.61073378474951e-05
2.45879 3.4058840435497805e-05 0.00011699509085606098 6.548972970227074e-05
2.4597949999999997 3.122033214255285e-05 -1.1755708153109068e-05 6.487948712677303e-05
2.4608 2.9557841513143285e-05 1.828469651659052e-05 6.468670102454258e-05
2.461805 3.198171711943646e-05 -4.158692288527829e-05 6.539201772098391e-05
2.4628099999999997 3.440559272544255e-05 3.2579581707273016e-05 6.634683213898998e-05
2.463815 3.682946833182433e-05 5.462753371028452e-05 6.739334354416977e-05
2.46482 3.8431265457843334e-05 0.00013659163379772525 6.83291951264175e-05
2.4658249999999997 3.995638813258619e-05 -0.00014173631995921505 6.919872686779827e-05
2.46683 4.1481510807335874e-05 1.865763913903442e-05 6.990441373908539e-05
2.467835 4.140260265713911e-05 -5.662522564698419e-05 6.995108350587579e-05
2.4688399999999997 4.026068836139477e-05 -5.51374503097742e-05 6.946698657525758e-05
2.469845 3.9118774065303765e-05 -7.258613381639495e-05 6.879790057234906e-05
2.47085 3.7856211911842835e-05 1.98157568787666e-05 6.791454409968587e-05
2.4718549999999997 3.628901766461337e-05 9.757191661125889e-05 6.675244620447024e-05
2.47286 3.4721823417387946e-05 5.6986586485920104e-05 6.560878559178936e-05
2.473865 3.315462917001804e-05 9.124321405112719e-05 6.459906398329433e-05
2.4748699999999997 3.1879009191991546e-05 7.569942209147848e-05 6.401661594835618e-05
2.475875 3.0615074059812025e-05 1.7324137436196483e-05 6.362289264419265e-05
2.47688 2.935113892760792e-05 0.00011184604218373545 6.349126056462067e-05
2.4778849999999997 3.1652011767591744e-05 0.00013105694991567742 6.421454918826358e-05
2.47889 3.60040880451883e-05 -3.8768278819538874e-05 6.559656234574145e-05
2.479895 4.0356164322479504e-05 -3.687519650236501e-05 6.716998319880267e-05
2.4808999999999997 4.302102044631816e-05 -1.925380040451071e-05 6.849656628310946e-05
2.481905 4.181482025217348e-05 0.0001347931281069968 6.91933162775835e-05
2.48291 4.060862005795018e-05 3.6761414020951816e-05 6.973223689476547e-05
2.4839149999999997 3.940241986368985e-05 6.976313948794403e-05 7.023449580397613e-05
2.48492 4.0995242304589516e-05 -1.88222814604128e-05 7.080544477049318e-05
2.485925 4.268106643341065e-05 0.00010745959484349224 7.139098252195055e-05
2.4869299999999996 4.436689056194462e-05 7.552322567571352e-05 7.194339622964375e-05
2.487935 4.473459391860913e-05 8.140364295003492e-07 7.23065132290245e-05
2.48894 4.432024565283909e-05 6.772987613637573e-05 7.252784713513615e-05
2.4899449999999996 4.390589738711775e-05 0.00019223019989125323 7.27183232308319e-05
2.4909499999999998 4.393790501591505e-05 6.205933820554187e-06 7.295211538337899e-05
2.491955 4.51013773795779e-05 8.04718492514338e-06 7.328052429242676e-05
2.49296 4.6264849743217186e-05 0.00011876931266554104 7.36174080347592e-05
