#wave spectrum spectrum_w_rand error_w_floor
2.870821137400157 4.6092330080952776e-05 2.7789709302440216e-05 4.913493175087539e-05
2.87262032634343 4.202967911129835e-05 8.324529366934453e-06 4.780706612957076e-05
2.874419515286703 3.900835038982045e-05 3.0951222967646756e-05 4.6860642787769337e-05
2.8762186907490643 3.9463821657196456e-05 1.973145300209316e-05 4.642893824615976e-05
2.8780178654398654 3.99129535968291e-05 1.963810937433112e-05 4.606436838013346e-05
2.879817026158353 4.027998316075386e-05 1.851962608481153e-05 4.6332267880775724e-05
2.881616186876841 4.0647012724243675e-05 0.00011855463286178097 4.6611007950875755e-05
2.8834153475953284 4.4306831195737414e-05 1.4190844557868632e-05 4.716966584189956e-05
2.8852145066312045 4.8292529062606006e-05 -2.601843644816629e-05 4.777184870380966e-05
2.8870136532376316 4.710471973353047e-05 4.2694436660093095e-05 4.727733721199403e-05
2.8888127973903783 4.41487793074165e-05 7.823018845113792e-05 4.643601722548913e-05
2.890611929884966 4.161949670696279e-05 4.590220643970948e-05 4.545832806782275e-05
2.892411062379554 3.940211178473282e-05 1.406478211389381e-05 4.442074275033895e-05
2.894210194874142 3.820943915977283e-05 5.9700112225711526e-05 4.376850875653324e-05
2.8960093233733524 3.8508931960596116e-05 -1.497511795767539e-06 4.359872464273835e-05
2.897808441756322 3.9342622671261846e-05 -2.847829997460861e-05 4.3608057786128374e-05
2.8996075601392923 4.192844316060216e-05 1.623220457944761e-05 4.4194792040248204e-05
2.9014066785222625 4.4422913893382184e-05 2.050768566439427e-05 4.519384256356365e-05
2.9032057913686367 4.5412168737396585e-05 2.109464007935222e-05 4.5100993096736273e-05
2.9050048956402104 4.6401418866885585e-05 -3.685910143240498e-05 4.499663805703433e-05
2.906803968378164 4.3760301742007704e-05 1.0871032092847732e-05 4.421966291216324e-05
2.9086030020960756 4.061399886714657e-05 0.00010558548998471361 4.3393401415713165e-05
2.9104020901923087 4.0069160756082124e-05 9.415380842662949e-05 4.300178276833402e-05
2.9122012323491715 4.066369497857332e-05 -1.325522797961306e-06 4.279343609511928e-05
2.914000337752343 4.145023158972814e-05 -4.006714524821079e-05 4.2726105054648056e-05
2.9157994138017878 4.2421116356978075e-05 7.214891359034811e-05 4.279055175146059e-05
2.9175984812361415 4.263996055437661e-05 6.495402292234091e-05 4.2754036692023576e-05
2.9193975431748536 4.127456646081317e-05 2.8580351776135393e-05 4.250807527509696e-05
2.921196605113566 4.01824093776358e-05 3.821504209145974e-05 4.233460800431598e-05
2.922995667052278 4.0908418682523745e-05 -1.4715674102555687e-05 4.261023186692064e-05
2.924794718836573 4.1634423889398003e-05 2.7793266831265643e-05 4.289566027156908e-05
2.926593766664774 4.521832013694221e-05 5.337392101530383e-05 4.338131464073377e-05
2.928392803569213 4.8996196125663266e-05 7.875668700643956e-05 4.389261624838211e-05
2.9301918372871247 4.688676573377509e-05 -4.489823189940352e-05 4.34696505920459e-05
2.9319908710050364 4.270055800458849e-05 5.979526698901712e-05 4.274215287579835e-05
2.9337899047229477 4.096865804357572e-05 2.7085589811958113e-05 4.22507485248958e-05
2.935588925978717 4.133544520785578e-05 3.715989294241345e-05 4.1947073354202375e-05
2.93738794558656 4.157363530876065e-05 6.555991954124531e-05 4.1798946032117493e-05
2.939186951963407 4.155756733763379e-05 3.431744769383258e-05 4.1943918393736346e-05
2.9409859574614035 4.187972908169141e-05 2.7034987101813373e-06 4.21362800201608e-05
2.9427849629593994 4.4470885587734756e-05 2.292081371395699e-05 4.2620717532571935e-05
2.9445839677985903 4.7062041145214356e-05 -1.7128603956889806e-05 4.312056019737463e-05
2.946382959186961 4.638337676589794e-05 8.13856102409244e-05 4.307300538642175e-05
2.9481819491479424 4.542262659161188e-05 3.935314704420076e-05 4.29734291377784e-05
2.949980926426908 4.485039862313059e-05 -8.583288069926897e-06 4.273588728508725e-05
2.9517799037058743 4.443807308775712e-05 8.355467101229676e-05 4.2445680802543895e-05
2.95357888098484 4.421716359522855e-05 4.315207203314472e-05 4.21335308625811e-05
2.9553778552997065 4.419289023655744e-05 8.759524798362843e-06 4.18002750135647e-05
2.9571768184694895 4.371505588692794e-05 5.364401761252089e-05 4.1414349572284395e-05
2.958975766710854 4.2042187747442953e-05 6.022620278019189e-05 4.08880507097942e-05
2.9607746734461178 4.0444997279623345e-05 -1.0454177661065721e-05 4.0414204113666625e-05
2.9625736102619578 4.017508988710037e-05 3.467399454583809e-05 4.048107618674188e-05
2.9643726113206985 3.990517285578787e-05 8.135568241377648e-05 4.0555326904425114e-05
2.966171587704434 4.398045202688455e-05 8.876608824664533e-05 4.116095626365021e-05
2.9679705226565147 4.8947141341812634e-05 9.724782473572283e-05 4.1909502637800415e-05
2.9697694576085953 4.876908784263806e-05 1.8004406451886856e-05 4.1858116300295855e-05
